loan_id,client_id,loan_amount,interest_rate,term_months,start_date,loan_status,loan_interest_category
daca1db2-acb5-443b-ba22-3186fffabe2b,18057,67275.26,5.79,48,2021-05-08,Large,High
a893c209-b150-4424-9ee1-0f0018b2d780,17939,244142.29,2.48,48,2021-03-31,Large,Low
94b20f3d-f266-4a73-b8ba-f85689856f3a,39777,437378.94,5.71,60,2022-12-06,Large,High
101495a5-58d2-47b0-8605-871ba6c0c7a0,28246,494155.17,9.88,36,2023-09-23,Large,High
bda3ec5d-94d3-467c-9109-2488d709fd45,22580,388987.38,8.26,24,2024-06-21,Large,High
f8618560-c79f-481f-b58a-6ab4692cedcd,91826,182111.27,9.83,60,2022-09-02,Large,High
1c33a6ea-fece-432e-8155-6943b654edc8,75303,18379.12,1.91,60,2024-07-27,Small,Low
2059a242-9880-4e96-b195-4229039fa484,90717,353361.0,6.04,48,2023-02-19,Large,High
5ea7e0d6-d171-4924-a6b2-e0a8c597edd7,55005,387843.2,9.66,36,2020-03-09,Large,High
54433b87-4d96-4a87-a252-71f592ff1ce5,53611,326549.61,3.75,48,2023-10-19,Large,Low
ada541c5-d3cf-4cfb-8740-ab562496f2aa,36487,223444.82,3.64,48,2020-06-08,Large,Low
99ca5163-62b5-4562-9b06-d68d4a1b702c,61499,209997.29,5.78,36,2022-02-21,Large,High
1e8675aa-d3a2-4bb3-b5e1-6e7f403f26f6,15505,43139.94,7.7,24,2021-02-24,Large,High
5f2ace5d-9636-45fb-ac4d-0f2338e904f1,92148,48641.3,2.46,36,2022-02-28,Large,Low
a3e8df5e-33c4-44da-9802-50742f9b6eba,60907,429658.76,2.98,48,2022-10-13,Large,Low
adf12815-e300-4d44-844c-08bf9c11aed6,58704,476267.68,1.89,24,2021-03-04,Large,Low
6b02814a-8b35-4d93-bc0d-0234fd8d0380,80247,234949.52,3.6,48,2021-10-23,Large,Low
0b05deb7-b565-4ae4-a773-83e7ac70baf0,39631,207690.14,6.6,24,2020-07-16,Large,High
5aec6266-309a-4e8a-8969-8fb5017ad36a,16013,435607.51,7.5,24,2022-11-29,Large,High
e5118d00-7bfb-4566-a4f0-5b224b54bc7b,24863,454250.54,3.83,12,2020-08-21,Large,Low
c1d183f3-131d-437b-b53c-53338f20baf1,34334,449366.67,9.25,24,2022-03-07,Large,High
964c316a-c4af-46e4-9613-ba2b611c1ca3,28793,128297.27,6.99,60,2021-03-21,Large,High
181931ab-ab08-47b5-a7a7-7c24591f7e57,9704,81485.38,8.52,12,2022-07-11,Large,High
6f96c4fc-87dc-42d2-a247-bd40d3738434,85523,296376.67,7.69,60,2023-10-09,Large,High
db4a0c2d-d1f8-47ed-a443-af205d3ef240,67267,424366.32,5.67,36,2020-01-06,Large,High
974bc293-d2b3-4fd9-9de3-20978602b15a,56738,224865.16,7.38,24,2022-08-28,Large,High
513f3cfc-9b2c-41cc-b173-614c3ca022e0,72744,232934.11,7.17,12,2021-11-12,Large,High
caf71250-9bc8-4c07-b9c2-3a915f6b4026,60111,465556.8,5.7,12,2022-03-31,Large,High
37b483ea-9866-454a-9c1c-c85a067048b0,92375,86969.4,8.87,24,2023-12-24,Large,High
0300580c-6ca2-48f8-a2a3-e03555cbadcc,15201,261161.53,6.38,36,2024-04-27,Large,High
faebcc23-6659-49ec-be4f-3f3ef4c6ec54,90226,441444.01,9.01,24,2022-06-22,Large,High
ee001c63-a2d2-4512-8900-220104865309,40098,366691.11,5.75,60,2021-07-24,Large,High
edf1513d-698f-4221-9014-e490c211c984,28648,39418.4,8.39,60,2022-05-01,Large,High
ea8e7adb-f288-4cb4-a496-944630ef1705,82362,145615.8,3.19,36,2021-06-02,Large,Low
18ec49a4-9969-4f70-add9-257e2a184324,70087,281792.69,5.55,48,2021-05-14,Large,High
9d391452-0a4b-4b11-af79-451d6555fa67,11890,167873.2,9.05,48,2024-05-31,Large,High
733691c5-4c81-4750-ad01-b44783ee8162,11603,460360.0,6.73,48,2022-04-08,Large,High
c77ee07c-4383-4346-a832-b7daad9c3d30,44588,362484.0,7.18,24,2021-01-10,Large,High
a2a39c22-6b30-4c05-b28b-c4115cfbf313,79707,324968.14,2.02,36,2024-06-20,Large,Low
636fa691-f48b-48bf-8a48-2d9263b4fbde,52265,487939.88,1.78,36,2020-04-06,Large,Low
cd79355c-4c2f-4455-876a-63beb7c240a3,56694,43599.24,6.85,24,2021-06-18,Large,High
312f6db4-4a50-4251-ae0d-3a5bea6010ce,26212,214946.42,4.2,60,2021-03-05,Large,Low
9c41e9cc-bd60-483a-9e4e-1ea5d116a70c,80884,438915.71,1.97,12,2023-04-19,Large,Low
c3b389c5-e075-49f8-b2d8-6334bfa76279,50038,402480.01,5.83,60,2021-11-03,Large,High
c6ff31a7-1d28-434b-8a6d-7ef93624b899,83399,223892.22,3.23,48,2020-11-15,Large,Low
43e02b6f-edfd-47c7-b778-fa86dcce99c4,12927,25453.21,7.37,36,2020-11-23,Large,High
19e3a79c-f3b4-427b-8700-3396fdbb7ac4,26087,357373.46,6.72,12,2020-08-22,Large,High
603169d0-554c-4c44-b677-91174a924541,72372,388646.88,5.17,48,2023-02-06,Large,High
4c1e91c8-bd6f-4b5d-b460-cb74a5bfb2cb,84646,441242.42,5.75,12,2021-02-12,Large,High
4811b5a3-3f84-45d7-8bae-eedd7bb58d05,2616,199712.08,6.37,12,2023-07-03,Large,High
0f579c9b-5777-44ea-8029-7269dd0bab50,89004,353410.51,4.5,48,2023-07-01,Large,Low
5dc9be3a-1f40-48b3-9414-057647c613b3,90873,490094.44,5.92,12,2021-02-07,Large,High
d4690f1a-95b6-4f86-8712-4ffa542221bc,45606,344436.59,4.99,48,2024-11-04,Large,Low
192d92de-4574-4fcb-adcb-acf72fc1368e,54590,442071.48,1.73,36,2021-08-06,Large,Low
5f0dd70d-7679-44d0-93cb-c1da93d8ba70,85274,189798.54,8.06,36,2022-10-05,Large,High
f43a28f5-e0da-44ed-abeb-262eb6216c45,85454,324787.62,3.13,24,2024-05-30,Large,Low
6c9dfaad-1b57-4bb0-9a82-553213fcce0a,60215,393499.04,6.03,48,2024-04-11,Large,High
699b46d9-4a04-4d0d-b645-e9345df5a8ac,11843,121546.75,5.06,48,2023-04-22,Large,High
9b359d2b-2c9c-40eb-bf7a-305c5ff0b1d4,40340,232487.99,2.93,48,2024-11-04,Large,Low
e8a91498-889a-46fb-80ef-00bd51d81992,62737,424296.52,7.2,60,2022-11-09,Large,High
ea25b613-e163-4f41-8f49-326d911e6f96,99866,55063.37,8.04,36,2024-07-14,Large,High
40bf459b-5ffe-40c9-84aa-83c111d0f05c,85373,430615.46,9.06,24,2024-01-11,Large,High
7382df2a-ab38-4e84-94f2-b8a0d951ebb6,32980,335905.65,1.54,12,2020-02-20,Large,Low
7c8081de-2b9f-4e98-a7bd-c54803236ac0,38841,30261.81,3.48,36,2023-12-08,Large,Low
93e01447-bd6b-4550-8d1f-c2498dd7f331,2223,176046.78,2.1,12,2020-06-12,Large,Low
01a95d10-6338-438a-80fa-f41a1a4766cf,61712,339094.76,4.75,12,2020-11-25,Large,Low
f4a31435-7e45-4bd2-8c8a-e15218dd1518,87964,213179.7,2.45,48,2020-08-13,Large,Low
f8ced8f6-856d-447f-bacd-d0b8a69b4714,9271,236491.6,3.73,48,2020-03-21,Large,Low
a98c3b03-79b1-4689-8158-5f90dee1d1c8,10977,430492.11,2.43,12,2024-10-26,Large,Low
5c75e118-2ace-4a0a-9a3d-65cfeed3b7dc,31085,346139.61,9.84,24,2022-06-05,Large,High
edb42444-2fcb-494e-87b8-ccafd7da8a3a,4877,379460.85,4.86,24,2021-03-03,Large,Low
c23add89-2a36-43dc-902b-803965f68502,63715,254444.7,5.96,60,2021-10-10,Large,High
ee9ccde7-173d-4761-beb9-b7a09ad00e4a,3123,24067.26,2.01,36,2022-06-24,Large,Low
49cef6ed-1eaf-4a01-94a2-8bfaecc8567a,74292,464771.77,8.38,12,2021-01-29,Large,High
f534d92f-184e-4e4f-9eec-bf4775071b1d,41069,249335.88,2.51,36,2022-09-14,Large,Low
356ad4a5-8b19-4057-9f65-18dce1441898,35442,444285.3,2.14,36,2024-11-11,Large,Low
fe12bcad-39da-44cc-98ba-a921c6372ccf,48952,282389.54,5.46,60,2023-03-01,Large,High
18420453-ca62-44b9-9934-763b558e3915,25392,295646.5,2.99,48,2021-08-11,Large,Low
225ea2b2-ddac-41a1-a3f0-0b7431cf158b,78743,254747.35,2.01,60,2023-01-15,Large,Low
da7d7e3d-f834-4342-bf9b-1fa35a50d069,54063,255069.53,5.14,60,2023-09-04,Large,High
685d3a44-70f1-4741-924f-80fbdc90373b,88408,91849.6,3.4,24,2021-06-22,Large,Low
0fdc5fa0-1e4e-4f6c-bb6c-748f81d01963,82956,252335.47,6.0,24,2022-11-29,Large,High
803a07a8-7682-46b2-9c8e-4f9fc852168a,5348,380948.69,5.63,36,2022-06-12,Large,High
10fc913c-1810-46a4-8351-fbf2784f6cff,23814,378130.5,2.86,60,2022-07-09,Large,Low
dcc6f566-1bb9-4a71-8eeb-917bdfb23adb,19299,320476.16,7.49,48,2022-01-09,Large,High
190e00fb-482b-4d53-b9f3-d3a519b1988e,91284,229112.3,1.96,60,2021-02-01,Large,Low
ba366eb5-de6c-4aa1-bfb0-eebe744ad57d,71999,376939.96,7.09,24,2021-01-21,Large,High
4cfd46bf-ee04-4b1f-b13c-0815bed74b46,14583,444037.39,8.58,36,2023-06-19,Large,High
a6983232-6f73-4d0f-ae02-4a968d30222d,98450,53641.12,2.96,60,2024-01-15,Large,Low
f4b0348b-457f-4392-b338-0803b1298f32,54500,440732.32,4.68,48,2022-11-10,Large,Low
ae6ed66c-41df-4542-88db-86869b01d422,19127,460503.54,6.86,24,2022-08-23,Large,High
870674a1-4ce0-467a-a8d9-e51a9baff269,91395,241929.44,1.96,24,2022-02-19,Large,Low
b6fd6e9b-7cda-4ba0-ba24-245545ab5dca,65932,484614.44,2.67,36,2021-03-07,Large,Low
78faff8c-b7c1-4027-b43f-e0fc7566bdba,49699,190635.27,8.36,60,2023-11-03,Large,High
7fbf56dc-8eba-4cfc-ae01-0894836a9d7d,79898,54031.2,4.17,48,2021-11-11,Large,Low
7617494c-5cac-46d9-a3a1-0fea4978c438,62955,199582.18,3.6,36,2021-02-11,Large,Low
74372161-bdc6-4123-bd24-84a94d63e4e8,32537,460606.44,3.5,12,2023-10-08,Large,Low
4f5f8d3d-1f4c-4310-a7fe-5aff4373fc13,4126,54616.82,6.04,24,2024-09-15,Large,High
09be568b-4e28-4b87-ab33-5aa51da3e087,15712,94494.73,2.23,48,2024-09-04,Large,Low
fff5adf7-a0a2-425b-b34f-05f771db2c34,78580,288125.99,9.07,24,2020-09-03,Large,High
17f51e40-15c2-4ae7-a669-8b8333262f2d,58098,19753.04,3.38,24,2022-02-18,Small,Low
80d67062-6ec2-423c-86db-e3d2c5bc856f,62576,221962.43,3.57,48,2023-11-21,Large,Low
51f201aa-db9e-4115-81a6-b0a95b1960e4,60352,2706.17,8.47,60,2021-08-15,Small,High
1ac296a8-5a0d-4391-9386-44a073161482,37214,254714.94,9.98,60,2023-11-29,Large,High
bfefa30c-d131-441e-8422-d4eba411f89f,3135,123458.51,5.17,24,2021-12-09,Large,High
d06f9100-90ac-49ac-b2a7-59a99a474191,73188,30231.39,3.71,24,2022-08-15,Large,Low
8a9455ac-2e27-4b93-ad78-5b8778939015,86413,166698.58,6.5,60,2024-01-23,Large,High
b7449343-c5ee-457b-87c0-d7863833c9e3,95677,494535.33,4.73,24,2022-12-13,Large,Low
ffa86036-253d-4eb3-bce1-f9179b3896fe,15265,43198.28,5.64,24,2022-12-18,Large,High
02ccd100-e554-4a68-806a-43c1cbf2c1fc,31432,213412.12,3.26,48,2022-09-15,Large,Low
4f940ff6-d032-41a4-b6f5-aaf08d0591a6,10378,481452.34,2.16,48,2021-11-27,Large,Low
42f9ee1c-949b-4f36-a5aa-4da78b59c547,23021,94349.8,6.11,12,2022-07-19,Large,High
7d2b0964-c5bc-4fe3-a47a-b9919325f139,80008,155446.68,6.25,36,2023-12-29,Large,High
aba57264-dc7d-46e5-bf2b-46c987ae1058,47997,283397.3,7.58,24,2022-08-01,Large,High
ba85d8c1-6394-418f-88fa-f219d727ae78,32486,178680.86,6.24,24,2022-06-19,Large,High
08eebe9e-996d-4dc3-9324-a987279c4629,33936,121404.2,8.1,48,2023-07-14,Large,High
a7d9b7f7-c7fd-40ae-86de-af156d40dee6,51227,87588.99,7.53,48,2021-05-06,Large,High
8441d39c-f3be-455b-b739-73fc6d380c54,42161,292079.93,1.87,24,2023-02-18,Large,Low
94e8f3e0-600b-4f96-9972-a7b020a71633,85455,175371.68,6.67,48,2024-07-16,Large,High
0a0b6333-10f3-4e01-a7c3-0babc035e8f9,95173,381194.15,7.23,36,2020-07-11,Large,High
8f6acc4d-1d77-43fa-92cb-238886ff4103,9793,46719.39,2.65,48,2021-04-20,Large,Low
add749ea-e4c7-473f-b2ef-f75fb27cb236,78883,409471.48,3.37,24,2022-12-29,Large,Low
091131bd-fb09-4913-b427-f43599cdfb6f,72110,404331.75,6.28,36,2021-12-25,Large,High
5d8beafd-f3e1-44ad-bbd8-3a2a4633f58c,55445,10287.3,4.4,12,2024-10-18,Small,Low
9033a082-2e2b-42c7-a690-96b0ce5e16d5,74458,146182.38,7.68,12,2024-02-19,Large,High
753fcd6a-d34f-4ab6-aadd-030bedd9571e,47935,12804.38,8.21,36,2021-06-24,Small,High
12e01467-b565-486c-8bbb-518c61530925,77800,409797.07,8.29,48,2024-04-09,Large,High
5f4d3c4a-f31e-4646-9226-fa9fc9e68411,82363,120215.28,5.81,12,2022-04-14,Large,High
02c244e4-4aad-4513-a1b7-2932dec8dfc5,72106,386640.88,9.77,24,2021-11-06,Large,High
b92c4805-d3b9-43f8-958f-b2c0e37889b5,46750,268287.39,3.77,48,2021-04-25,Large,Low
05635ff4-343f-489f-88e1-aef5b3861817,41606,211611.26,4.7,12,2022-08-19,Large,Low
5fb75476-8edd-4761-a43e-01822b42807e,74674,300820.32,1.56,60,2022-01-30,Large,Low
6f3ffee2-ebb8-4863-952c-3c0c94f54c67,43247,155185.19,6.9,36,2024-06-15,Large,High
2feff5c2-f595-40bf-806b-45eaf4f223a7,12053,394597.49,9.13,24,2020-07-22,Large,High
6b521262-126f-4d53-8d77-e3265b681642,38526,113020.02,5.62,36,2022-03-10,Large,High
1c390435-2c05-4a0f-ac40-81364f8c0f6d,71130,470786.39,8.92,12,2021-04-06,Large,High
25350706-101d-4c83-bb5b-49409a6dce8e,29299,45016.64,3.04,60,2022-06-13,Large,Low
adad336c-c420-44c0-a6a7-09125de24e87,74706,203191.94,7.31,60,2022-06-21,Large,High
76467544-965d-4c1f-a3f2-67df727977f9,58569,496179.35,3.28,48,2021-10-04,Large,Low
6982094e-6ffd-4931-91a2-b135a2297fe4,61498,384448.61,8.04,12,2022-01-01,Large,High
6da17aa0-b7d2-4fc9-9e02-81f74dbb1310,60924,154390.62,9.88,60,2021-06-19,Large,High
d627222f-a594-40e2-99c1-367dea758661,11261,494054.92,8.07,36,2020-10-16,Large,High
eee7cb36-d439-4658-9ff6-fc79aa8f38ed,68115,234941.36,3.79,36,2023-11-20,Large,Low
b66f0b26-782e-42ba-9f38-ba9430a870f6,17500,90957.82,5.81,24,2020-01-12,Large,High
c522576f-0bd6-4516-bf11-716eb20ab2c8,3705,87184.77,2.46,60,2020-04-19,Large,Low
9e499a6c-2940-460f-8960-3acc87808461,24327,311995.9,3.78,60,2020-12-12,Large,Low
40e5d0e1-c565-47db-b55e-06ddb7d6f40f,99250,475272.74,1.53,36,2020-06-28,Large,Low
895821cb-f910-46b8-abd4-aaba9cbc0ea5,82830,92807.32,9.07,60,2020-01-24,Large,High
6b1fce60-29bd-4f2b-9561-ed4ec723e25e,76754,283519.04,4.01,12,2020-05-05,Large,Low
2be6ed8a-4601-4664-9bdb-dc9d67d2bd47,51282,85486.44,6.19,48,2022-10-13,Large,High
9039ec9c-b2e1-4ee4-9df0-d9b85c3e6f39,14784,199707.3,8.78,12,2020-01-24,Large,High
2dabc703-48da-4802-839e-a0caa6a0ec43,82480,476850.17,2.27,48,2021-02-21,Large,Low
68c163d5-13b0-40b1-8463-e7d730baa42a,69006,16877.25,4.39,12,2022-06-17,Small,Low
42b65a79-e292-4171-b4a2-f4524678f754,12150,14027.86,2.38,12,2020-03-17,Small,Low
28aa125d-3ce1-4294-bc86-bac81deac4b6,96986,376866.49,4.98,36,2020-09-06,Large,Low
dbad0acf-3803-4a69-b048-b7acfa10e081,70352,83986.36,5.19,12,2023-05-30,Large,High
61322787-ecd9-4077-949e-cb5117b5e8a1,99639,463517.66,6.53,60,2020-12-29,Large,High
71f43d39-4823-44cb-aaeb-ecd27aee790f,28722,231793.89,7.63,48,2021-10-13,Large,High
ea16283b-e26f-4ba1-9614-ab404c3dad96,17415,459754.32,5.28,48,2021-07-21,Large,High
250571d6-adef-4ad8-a151-bc3bbab7d05d,83867,50530.74,9.76,36,2023-09-07,Large,High
3b30cc93-2cf6-4b2e-ab7f-d74d8682519b,97472,307542.61,3.87,60,2021-01-19,Large,Low
e000c86f-e865-4008-81ca-a24f09167a40,65174,463373.66,6.91,12,2022-11-27,Large,High
bcfa3427-1e91-485c-8836-2693196fb5b7,58809,272353.11,5.39,60,2021-09-29,Large,High
ad01fd20-f623-439f-974d-113a2086a7ba,58989,439372.28,8.52,36,2023-02-11,Large,High
6b00fbef-04aa-41ce-958a-8f91ae86d1b7,68663,200068.82,4.49,60,2020-01-26,Large,Low
59b0a052-de20-448d-b8ed-720001d4880d,4539,365633.41,8.04,36,2022-07-02,Large,High
935ced45-f1b6-468c-82a4-2804d152fc18,38322,448773.54,9.53,36,2024-03-14,Large,High
1ceb3746-b94f-4a21-ac08-cc1f1ed23478,23279,384108.08,3.58,60,2021-11-24,Large,Low
50230248-0a8d-4831-bedf-509b775f6a66,78907,406570.24,8.58,24,2023-06-27,Large,High
ad3d3c64-7344-4254-b2a6-5e6eb9ccf4be,55513,224645.12,4.4,36,2024-02-15,Large,Low
cf7784c1-e59c-40db-a1e0-39b77928fbbd,11635,442592.28,9.14,36,2022-11-05,Large,High
2025987a-b612-4616-b806-0e8f2922c811,25382,70766.96,2.08,12,2024-05-28,Large,Low
232ac2b3-e631-43ee-a733-66c5e4ba408e,27389,362264.41,7.35,60,2024-11-04,Large,High
3d292207-c48c-4b76-a34f-2029b7f1be93,91300,312525.35,2.23,48,2020-05-10,Large,Low
fddeb9c7-b4ef-49d1-a5a3-81cd63588339,44188,29094.23,5.42,60,2020-01-17,Large,High
b85fa70d-200e-49a0-bc2f-1332f995452e,72712,343781.82,4.53,12,2021-03-26,Large,Low
d6661c4c-0bcb-4bc4-97e8-87e6eccfffd6,88861,19251.85,8.03,24,2021-04-05,Small,High
40cd881a-2cb0-44ba-afd8-8a96d78c6150,5222,328704.82,1.69,12,2022-12-06,Large,Low
c76f8732-84da-4f86-8a5d-1897622a6161,57113,217755.7,1.87,36,2021-02-14,Large,Low
4d57af3d-298d-47fd-9dcd-51a9d793faac,80028,152971.49,3.9,24,2020-01-20,Large,Low
c9af6ce3-1d6a-4aea-adcf-9d5055cf17ec,55455,271219.72,3.32,12,2023-08-14,Large,Low
f296dbb9-756f-40dc-9b0f-5e1e95e30b91,86020,96701.28,3.81,24,2022-05-20,Large,Low
6c9d2e7b-de00-47ac-a3ac-7925d60e7f18,45146,258283.81,9.97,60,2022-05-31,Large,High
efe874b1-1593-407e-9f34-c94ef92329f9,88366,317771.49,7.47,24,2023-12-07,Large,High
f1a07538-cc46-4325-bcc2-66edad73edbe,65797,408137.96,9.14,36,2021-12-22,Large,High
c6c77cb4-997d-4ac0-8fe4-9307ad4a3fb7,56156,362937.64,4.01,60,2024-08-22,Large,Low
ac1ff2d0-cfdd-451a-ab03-39554a47793e,43410,455130.21,7.3,12,2020-09-05,Large,High
ebc3ecd1-08e9-4e8c-961b-60c8ba6ca7ff,4960,483827.4,2.05,12,2023-09-22,Large,Low
c6b923f1-aa34-4379-a837-72a8938d2792,37462,383229.72,5.62,48,2020-09-10,Large,High
89c7f66c-c432-41b0-9221-2b86c6ab925d,68542,151020.76,8.2,24,2021-01-02,Large,High
86891054-fab7-4649-8adb-2465337be2e1,84880,15492.72,1.59,24,2022-02-12,Small,Low
dfb0e9b1-8990-4912-88c2-0ed1b8f978ad,15804,336920.88,2.0,60,2023-01-28,Large,Low
9914b186-b36a-4e26-b382-647443ea0d2a,19731,388819.2,7.94,48,2022-06-04,Large,High
731892e2-7471-4a2a-956c-8a5b78507d30,20213,151343.69,6.68,36,2023-07-20,Large,High
f4d70062-00a0-46c4-a2e1-2ac8b3de0bc9,88382,422662.67,4.29,60,2021-04-15,Large,Low
10368b84-060e-4e59-8614-3ba4e2461b7f,72917,233110.39,8.39,36,2022-07-11,Large,High
9b4594aa-1154-4c5d-bc0c-730b07773b54,28576,378061.7,2.41,60,2024-08-17,Large,Low
415efa5f-f19d-4060-a2d9-b573c8aa81a1,68416,176024.58,6.66,36,2024-06-18,Large,High
3f6aa5fb-783c-49e2-8650-a88a96a2f604,5963,71413.86,8.74,12,2021-12-16,Large,High
977db06d-701e-473e-8df6-02f8630d7c23,71861,354381.49,9.73,24,2020-08-10,Large,High
412050b1-8a98-4d55-ae76-2a9d00ac8c6b,29791,6457.94,5.58,24,2020-06-22,Small,High
a8935a4e-b652-4eae-b373-fec35b07f20f,98579,468887.17,6.76,36,2024-04-10,Large,High
6fb4bec3-712c-46dd-990e-abea97a7049d,73107,390861.14,8.48,24,2021-07-15,Large,High
0777d3f4-2f01-4739-9c6c-a47ff922f12a,17874,22355.48,9.5,60,2022-12-28,Large,High
ab89828b-4b8d-4c10-af81-c870ae1e1248,13242,137020.99,9.76,36,2020-06-02,Large,High
f273f69b-4aea-430d-aff0-661a31c0fb33,68394,242631.12,4.25,36,2021-09-12,Large,Low
28fd20c5-e4bb-4759-ba24-6a15a33ecbcc,15767,458824.51,3.22,12,2021-12-10,Large,Low
adfa32b7-67d5-42e8-89d7-3d75f7f25f20,49266,119459.27,4.72,24,2023-04-30,Large,Low
d5292066-da1d-42df-9eb1-a0b7a98e77fb,30965,404613.49,6.66,24,2020-08-04,Large,High
61f8de61-44e0-43c2-a550-ca8d2b56c41a,84640,41635.94,4.54,48,2022-11-02,Large,Low
fd2ca5d7-5eab-4e43-9be0-4b8adae19202,56022,229753.81,4.08,24,2022-02-18,Large,Low
8b7079c0-59ea-4b15-8bab-78df14c4296e,30302,134534.79,5.06,24,2022-08-13,Large,High
f58a9f79-ae62-469a-9866-c2db177139a2,89470,35927.44,8.23,60,2023-10-16,Large,High
770a7b05-839d-479b-95e0-72cf274621b8,73683,352112.94,8.3,36,2021-04-21,Large,High
90bb20c7-4ad5-4117-9bc4-e78db78c8354,17603,241234.67,7.83,36,2024-02-01,Large,High
47271f14-7077-4866-a28d-3dc11b391bc6,80813,416463.55,7.17,12,2024-06-24,Large,High
b9977644-ed52-4bb3-ac3d-41484ccb1b90,22897,391625.9,2.85,48,2022-10-30,Large,Low
52c2a746-b17b-4248-b0ef-39ca7c5bd5bb,83620,230763.32,9.23,60,2024-11-02,Large,High
e9c93abb-dd24-493f-9176-472f970e7d59,18257,1119.34,8.35,12,2024-12-12,Small,High
40a145d4-10bc-49a6-998e-49b75267ea87,46301,367951.05,8.26,24,2022-06-02,Large,High
a5a72b19-3281-4621-b470-d496cdf68d8d,23113,385172.28,4.22,48,2024-07-20,Large,Low
1108fe05-1759-47fb-91ae-19524dc86210,88402,390832.1,4.06,12,2023-06-25,Large,Low
c5d6afd8-dec1-44ed-8f5c-6a4987eb45a9,16226,117208.04,8.71,24,2024-04-04,Large,High
0e3f74c3-40e7-4fa2-9e92-83849c9ca6d8,66354,98212.13,5.18,48,2021-04-25,Large,High
57db0e12-fca3-405e-beff-6c7107f50689,80651,483352.61,1.93,36,2023-11-02,Large,Low
0ca500bb-5f4e-4703-ab0c-162ac3287030,72576,220581.62,9.68,48,2022-10-23,Large,High
20df401e-4078-436c-936e-97321ce6a46e,31178,44534.89,4.62,12,2024-07-26,Large,Low
e2fc3573-bc0b-46d0-b64f-c1428541edcf,20754,27448.86,2.51,60,2020-12-31,Large,Low
e95eb77a-36da-45f3-9f63-98d90a618dd8,65951,265652.25,5.16,24,2020-09-16,Large,High
92fb0406-0326-465e-bfd4-e93827ff0d54,5786,31782.09,9.41,12,2022-01-02,Large,High
b971ef67-8289-44bb-a958-a02e3c5cddd2,85139,184476.25,6.0,24,2022-02-08,Large,High
f33b1670-e33e-4860-a4cd-837357f7dda2,3948,22843.79,6.63,24,2021-06-16,Large,High
6ee92a18-c289-4c2a-8b9a-260e89e7fec3,6391,412893.68,3.72,24,2020-12-30,Large,Low
7008cb9e-d089-4592-856f-4cc511e04d9f,6745,336985.3,2.91,36,2020-08-07,Large,Low
e66ddf85-97d3-4bbc-b56b-432b44f66b83,39129,429570.28,5.9,36,2021-07-26,Large,High
40058fb2-5a79-4248-bdfd-cd1021841022,62976,162768.19,8.46,24,2022-11-04,Large,High
bf7ab2c2-49c4-4f6b-a7db-51f879f571b7,64949,286553.97,2.6,24,2022-10-01,Large,Low
63c1293f-319b-43bd-8dcf-e95d2701f975,56392,265607.64,5.04,36,2022-05-04,Large,High
6159034b-4c56-4829-a9ca-4c35a364864f,59606,487459.71,4.52,60,2021-03-11,Large,Low
f81d7846-2c21-4457-955e-a516a6932a97,72894,386884.26,4.28,60,2022-09-23,Large,Low
f065a37c-2c5e-4e1e-9f76-64ca39e602db,95554,242450.82,5.14,24,2021-02-16,Large,High
aff10b9f-152b-4be9-b92e-fc4888b6df64,35436,468764.35,7.13,24,2023-07-04,Large,High
70ecbb13-5d3c-4300-9732-0580816e8388,83175,101174.72,8.12,48,2024-08-18,Large,High
0d5d7e0b-a8b6-4d51-98f6-da098ff3e498,46394,335582.61,4.44,36,2022-12-26,Large,Low
8e46d0d1-9c2c-496c-812a-69fddc5241f3,80496,324962.9,2.07,60,2021-07-08,Large,Low
36a492b8-5ec0-4527-82e0-927dd0962ace,35074,112229.89,2.68,48,2024-07-12,Large,Low
718166aa-517a-4909-8504-bbab6e2a1e29,41519,369066.27,4.44,12,2024-04-28,Large,Low
046639fa-2766-4b49-8973-b74415127ea2,56220,382202.56,5.88,48,2022-05-19,Large,High
cb1db688-e936-45b1-947d-8a20ce52f444,5772,282680.04,3.68,60,2023-01-18,Large,Low
b80233fd-ad84-4920-9f8b-36aa48405c76,70171,44545.64,1.78,48,2020-11-14,Large,Low
a0343f40-f302-4e16-8952-b2fbd7526e91,56870,367853.16,9.34,12,2022-11-09,Large,High
b3557a7f-e1a0-43d2-8ab2-98985939b979,98682,491371.25,3.83,24,2024-02-25,Large,Low
cc4b502c-ec36-4a23-84ef-6444f419cb6a,28865,96063.78,7.12,12,2023-06-18,Large,High
5d484056-a46e-4079-883b-a9c797c9e2a9,85570,415697.52,6.88,60,2022-05-25,Large,High
5ac5b575-6821-4b03-8135-d2e21ac2de45,42203,232946.93,4.76,36,2023-03-30,Large,Low
55e7e4ff-4701-496e-9866-e66f44beed57,42194,13751.12,9.8,60,2024-11-21,Small,High
40605c97-31c0-473a-a433-c63db20bebb5,5562,476746.61,5.07,24,2022-02-15,Large,High
7aee42d3-8ca6-4324-879e-0d73d3567687,90368,355540.36,9.66,48,2023-12-06,Large,High
bcf72171-037b-416b-a278-d9f9a940abfa,92954,401263.99,9.97,12,2023-06-28,Large,High
2278f75f-3364-4182-91b2-30167d2a0609,37237,259961.41,3.79,48,2021-08-27,Large,Low
665428ff-1b7f-42ec-b28b-2e952e4faab5,72759,453964.97,3.05,48,2023-07-17,Large,Low
